,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
TRIM7,TRIM7,0.143552808000001,6.780134707,1.87991463168857,0.0812743200985921,0.168157363940146,-5.84599035325176
WDR75,WDR75,0.559600556999998,9.45951877616667,5.85755136474181,4.3112343092875e-05,0.000307754333971952,1.68054373652133
RELL1,RELL1,-0.683051067999997,8.01982505366667,-7.86296828831941,1.76997255053843e-06,2.2459139883407e-05,4.99972777217765
HMGA1,HMGA1,0.582883035000002,8.75087882016667,7.47530444397525,3.14836630499997e-06,3.57610029991714e-05,4.40007865831088
CAMK2G,CAMK2G,-0.810235229666668,8.81293805816667,-10.3085038526076,6.93603869784063e-08,1.71365877844672e-06,8.36945331878231
ASPSCR1,ASPSCR1,-0.536211134666665,9.75912017733333,-5.66736998223125,6.00407941646079e-05,0.000406536721833049,1.33752719572862
SYF2,SYF2,-0.746148821333335,8.81919542666667,-6.59853503834067,1.24425153700657e-05,0.000108238129656469,2.97037253867928
HSPA1A,HSPA1A,0.707052835666667,9.3583282995,5.36343206989017,0.000102995174364592,0.000629980850967727,0.77954115196696
HNRPA2B1,HNRPA2B1,0.304118819999999,12.2012022833333,2.93260004840172,0.0109974777425954,0.0318677192756889,-3.95384791586312
TCIRG1,TCIRG1,0.560575344333334,7.8939325565,6.16222971083494,2.56269166603987e-05,0.000197125423380585,2.21995526733148
NUP62,NUP62,0.129179406666669,11.0865569133333,1.67720784901943,0.115867920400139,0.223317271609896,-6.15951834133954
LTBP3,LTBP3,-0.129201115999997,9.08446655233333,-1.25762155425959,0.229276817715491,0.373967198126025,-6.72778137491498
PSD4,PSD4,-0.521416463333336,8.02677483766667,-6.63837900726513,1.16632077458478e-05,0.000102938487792009,3.03760319093263
FZD2,FZD2,-0.721389636666665,8.33481538766667,-8.1879737252684,1.10779016048929e-06,1.52256191354243e-05,5.48767809215088
ST3GAL5,ST3GAL5,-0.770177459333332,7.674299509,-8.52153363011998,6.93806295034651e-07,1.04127482602872e-05,5.9748888602495
XRCC6,XRCC6,0.646093380333337,9.30885703016667,7.56083984722355,2.76817441848335e-06,3.22378542033309e-05,4.53406446928561
PLA2G4C,PLA2G4C,-0.673349133333333,7.747172075,-8.58364086094654,6.36816641625168e-07,9.73883765579083e-06,6.06412066524989
NAT10,NAT10,0.676874987333333,9.379610378,8.47394713726546,7.41119447989055e-07,1.09821976131895e-05,5.90620722448259
RIF1,RIF1,0.539049927666666,7.87229149316667,4.96115627980874,0.000214435299688104,0.00115139520348981,0.0234796860869722
TCEA2,TCEA2,-0.680370823000001,9.38757244616667,-6.37810162421959,1.78656699534676e-05,0.000146144807766564,2.59449760369673
EPHX2,EPHX2,-0.489170204666665,7.33295318533333,-5.50856734097474,7.94725792376069e-05,0.000512280245765614,1.0474667983745
IMPDH2,IMPDH2,0.50192450666667,10.36351942,6.20427470109712,2.38759733282865e-05,0.000186664068009866,2.29340349639263
UBQLN4,UBQLN4,0.598424610666667,9.682356454,6.85838967359543,8.19206321519635e-06,7.73714864251365e-05,3.40493482209233
AOF2,AOF2,0.553011008333334,9.25470499583333,6.95910635536972,6.98397235643361e-06,6.76972718940918e-05,3.57089453599855
DENND1A,DENND1A,0.741925355333333,7.510888552,9.77439599902831,1.33471196551313e-07,2.85358319392956e-06,7.6896401699429
MARS2,MARS2,0.728903085666667,7.7278693835,9.59575073617938,1.67160786889571e-07,3.42069343584183e-06,7.45570595889932
HCST,HCST,-0.625899009333332,7.257492742,-7.15220845695849,5.16286596140135e-06,5.3247734379509e-05,3.88525141025091
SAC3D1,SAC3D1,0.499204839333334,8.871545448,5.69930911971566,5.67724091824223e-05,0.000388075238165317,1.39546801901604
AGPAT5,AGPAT5,0.661101297333333,7.848650283,6.91076742340588,7.53850195815429e-06,7.22575221148886e-05,3.49141394967537
LRIG1,LRIG1,0.834846708666669,7.76345024866667,9.89991724783163,1.14161659914147e-07,2.5072778869049e-06,7.85201281316551
KLK6,KLK6,0.523955175666668,7.3466573635,6.5565851071061,1.33224689172777e-05,0.000114197652447836,2.89935366898936
TMEM116,TMEM116,-0.311327196999999,8.9021701125,-3.48280300060465,0.00370063227719935,0.0126648662908559,-2.87410876283126
LDHD,LDHD,-0.502887522333332,7.16756398883333,-5.84935016391727,4.3728016375699e-05,0.000311803975174509,1.66585110153613
SIDT2,SIDT2,-0.706656005999998,9.838692807,-8.51305551573343,7.01995542759277e-07,1.05234029502937e-05,5.96267227468865
FREQ,FREQ,0.782363962666669,7.58635791833333,10.0361587432381,9.65165386370896e-08,2.19451713599534e-06,8.02641969744736
GRINA,GRINA,-0.571515105333335,8.771841457,-7.4327641312059,3.35763332389548e-06,3.7640529401444e-05,4.33308447214075
PPP1CB,PPP1CB,-0.177753811666664,8.99546656283333,-2.09695255456142,0.0548066367330623,0.121969128389891,-5.48738367428019
BAT3,BAT3,-0.705795986333335,8.62482406483333,-6.84349406070246,8.38863386715739e-06,7.89965433275333e-05,3.38027311819796
CAPN9,CAPN9,-0.455691648,6.86004857766667,-5.87747117570794,4.16544141059496e-05,0.000298836230747859,1.71619301404705
INADL,INADL,-0.789199689666662,7.5496896365,-7.29765195656201,4.12542058590959e-06,4.4320768494622e-05,4.11871990039119
HSPBL2,HSPBL2,0.170521790000004,12.024902245,1.5351123535011,0.14723226947138,0.269198470858748,-6.36509888070008
KRT81,KRT81,-0.455667684999999,6.9679907005,-5.08361959120782,0.000171146476956533,0.000950031377524859,0.255659248591554
METTL11A,METTL11A,0.784255727333335,8.82561139766667,7.00443011510522,6.50298311493201e-06,6.39411530650713e-05,3.6451301406925
CTNNAL1,CTNNAL1,0.420500715333333,8.142546961,5.32696339784095,0.000109977776930149,0.000664090632404441,0.711802289407638
SAT2,SAT2,-0.624498688666666,8.07305812,-7.77995372511594,1.9991363198655e-06,2.49979296175616e-05,4.87295056173799
RRP12,RRP12,0.549043462666669,7.60403740833333,7.00194963971776,6.52838216335056e-06,6.4100459139311e-05,3.64107456331156
MEST,MEST,0.791736558666669,7.95562771133333,10.3628735654631,6.49862724177581e-08,1.62050875050239e-06,8.43705638315995
ACYP2,ACYP2,-0.568772999666665,8.09276890816667,-7.07217277681704,5.84809919249204e-06,5.89013240543808e-05,3.75556840649588
ABTB1,ABTB1,-0.706061099666665,7.51289377416667,-7.81031406786916,1.91188467835653e-06,2.40468461203633e-05,4.91941814018596
MAGED2,MAGED2,-0.493869059000002,8.06868914516667,-4.84300454284555,0.000267030456468502,0.0013842206050631,-0.202100208493263
CAD,CAD,0.730254507000001,8.09228488516667,7.78503059387905,1.98425787801669e-06,2.48601093910507e-05,4.88072911510442
HSPA2,HSPA2,0.667648250333334,7.6776671615,7.24559713936106,4.46887840063266e-06,4.76138680503771e-05,4.03548499962988
STK24,STK24,0.161999083333336,10.3936054116667,1.61840319038796,0.128067101367117,0.240922380099938,-6.24610392322643
CECR5,CECR5,0.690047326666669,9.80701711,8.18476575090793,1.11285703842317e-06,1.52627158929271e-05,5.48292627505126
MRPS33,MRPS33,-0.633078345333333,9.353351807,-6.60994066725712,1.22139902185848e-05,0.000106682088006772,2.98963998981712
PIM2,PIM2,0.704740430666668,7.99372802233333,8.55043532377987,6.66641586624253e-07,1.01229014543697e-05,6.01647028778259
FANCG,FANCG,0.401947916999999,8.72092729883333,4.98314026351492,0.000205899447672959,0.00111111581389694,0.0652839775848078
RASL11B,RASL11B,-0.206590958333335,6.88887394183333,-2.61803595811463,0.0203662978428612,0.0535301908211102,-4.55273918679197
TMED4,TMED4,-0.717341750666666,10.0531106113333,-9.12493847276366,3.07229842661311e-07,5.5786015937882e-06,6.82271558908202
WDR45,WDR45,-0.443855583000001,7.4376930695,-5.07129044134145,0.000175060836347592,0.000967789151883856,0.232361691261016
SCD,SCD,0.837618646666673,11.7359788433333,9.94732606650902,1.07661148550223e-07,2.39718053041359e-06,7.9129173417192
CDH26,CDH26,0.933402835333333,7.27333044066667,11.7342510344265,1.36696456406679e-08,5.1080890318693e-07,10.0516597250791
IRX3,IRX3,0.193268826666667,11.4678650366667,2.32651072916962,0.0356605455586568,0.0855959324785336,-5.0866485429824
NRIP1,NRIP1,0.570181112333334,8.70051818416667,6.35604651780743,1.85309799313318e-05,0.00015082158666334,2.55652385037585
RFNG,RFNG,-0.689189989666669,8.89192537516667,-7.38077813399544,3.63348658454724e-06,4.00024842425133e-05,4.25089106133683
STK19,STK19,-0.455893641333333,8.962148338,-5.65843866084479,6.09894973245193e-05,0.000411878784446151,1.32130089965281
PRMT6,PRMT6,0.547461173333334,10.9547801233333,6.52409028439122,1.4048962213535e-05,0.000119629604264791,2.8441762004394
NDRG3,NDRG3,-0.399771455666664,8.03379836716667,-3.99509202204594,0.0013501481793925,0.00537391489000559,-1.85767576054755
SLC39A8,SLC39A8,0.607973925666668,7.63843737283333,6.51074867347428,1.43591959806665e-05,0.000121949113690878,2.82147976184279
ERGIC3,ERGIC3,-0.784943310333331,10.1252128948333,-9.1925851662202,2.81106129337328e-07,5.18698439933847e-06,6.91516522992233
JAK1,JAK1,-0.0759298346666668,8.77118416933333,-0.774384141723962,0.451693836938059,0.604634715585657,-7.21446332111948
ITM2C,ITM2C,-0.474873215333332,7.71122427466667,-4.17795275636738,0.000946110018708235,0.00400303589142979,-1.49634836904182
ERCC6L,ERCC6L,0.332781032333333,7.18474016783333,4.04353353444607,0.00122842989795237,0.00497859737327946,-1.76180610710574
TAPBP,TAPBP,-0.355218679333337,9.84891434066667,-3.59194911721562,0.00298203977741798,0.0105587631998002,-2.6576156396632
NR4A2,NR4A2,-0.219279201333333,7.85665804466667,-2.57793467485712,0.0220142914409,0.0569096140477408,-4.62756872506936
VPS37D,VPS37D,-0.684563691666666,9.3996412585,-8.53831381678905,6.77894799275708e-07,1.02575349204958e-05,5.99904299766346
FNBP1L,FNBP1L,-0.666476777,9.03622491583333,-6.79576341539409,9.05266970433599e-06,8.39618833297119e-05,3.30104526623861
ZC3H12A,ZC3H12A,0.348722956999999,8.10571007783333,4.50680157119169,0.000503094165504818,0.00236821271548602,-0.851715567901121
ANXA3,ANXA3,-0.273053201333335,8.304179119,-2.57713586565091,0.0220483923121818,0.0569656983009099,-4.62905525557902
MRPL24,MRPL24,0.525043879666665,10.1093306901667,6.4020375650877,1.71719262634919e-05,0.000140827273148179,2.6356343481423
RNASEH1,RNASEH1,0.511282792999999,8.7864789955,5.71651866449601,5.5088934623421e-05,0.00037849068408001,1.42663218456137
THBS3,THBS3,-0.616168502666665,7.89105547533333,-6.59562900310166,1.25014569922776e-05,0.000108458131591146,2.96546054817144
PAPD4,PAPD4,-0.656896087333331,8.747135211,-6.43551485078256,1.62487438356296e-05,0.000134973457170707,2.69303740976493
GLTSCR2,GLTSCR2,-0.693198469999997,12.0062347916667,-8.99135287826266,3.66687162708413e-07,6.3539393839205e-06,6.63863734277248
STC2,STC2,0.986039669333334,8.62272265266667,11.8552635074167,1.19997377361433e-08,4.63175505671735e-07,10.1862605549263
LSM7,LSM7,0.370315403333333,10.5996642716667,4.26347509143618,0.000801965279857457,0.00348464320455758,-1.32797651380178
RIN2,RIN2,-0.828142507666667,7.07638016883333,-10.6629940662624,4.55761196484481e-08,1.22922036507906e-06,8.80508989421651
BRWD1,BRWD1,-0.548835360333337,9.56036510716667,-6.63843227595846,1.16622009271749e-05,0.000102938487792009,3.03769292844554
CAB39,CAB39,-0.835043086666664,9.77821983666667,-11.0602191619542,2.88426648945255e-08,9.02523387913163e-07,9.27921763635379
HNRPA1L-2,HNRPA1L-2,0.366202826333335,9.26148226183333,4.60764935396594,0.000415463098498748,0.00201442115442557,-0.655736014633333
EYA2,EYA2,-0.798727559333335,9.04647195633333,-8.93854470755021,3.93457741861417e-07,6.71848636831443e-06,6.56530961829303
AGXT2L2,AGXT2L2,-0.464388563333334,7.56715038766667,-5.15933566754792,0.000149019683778253,0.000847073087861217,0.398346155511736
DCUN1D5,DCUN1D5,0.382530806,9.38717256766667,4.57649520985054,0.000440712996826266,0.00211805874193184,-0.716182095722964
STX5,STX5,-0.486967671333332,9.926391031,-5.68414971006038,5.82998766979623e-05,0.000396833162824778,1.36798404357305
SLC2A1,SLC2A1,0.321088158666667,9.59445441633333,3.13018067983692,0.00744222027886449,0.0228767534180069,-3.56941476110223
TTL,TTL,0.539564718666668,8.91617055933333,5.26604480622275,0.000122762430873272,0.000725654864199094,0.598282336565134
DIP2C,DIP2C,-0.515854368333334,7.95909457716667,-4.56390170523543,0.000451364369943719,0.00215837887882582,-0.7406411568994
AKTIP,AKTIP,-0.793516831,9.62276448383333,-8.32096112234492,9.17829241569476e-07,1.30459256695851e-05,5.68355010634219
ASTN2,ASTN2,-0.100326000666666,7.26111667933333,-1.2125759908447,0.245527681709567,0.393308011008914,-6.78134891068575
DEPDC1B,DEPDC1B,0.434997187333334,7.62231093666667,5.5121461208656,7.89689813094303e-05,0.000510565750772906,1.05403952932224
OBFC2A,OBFC2A,0.133558438666666,8.841095211,1.39875785315164,0.183832022668483,0.317859768809292,-6.55009876707369
ARMCX3,ARMCX3,-0.291252144333333,8.37441747783333,-3.07112442658314,0.00836495934717012,0.0252851244791834,-3.68483243488443
RAB5B,RAB5B,-0.697183829999995,10.723514545,-9.38371340507854,2.19256857946535e-07,4.25061565811539e-06,7.17362778368108
WDR62,WDR62,0.579696936333334,7.29033782283333,7.5220413226705,2.93424075206062e-06,3.35952324827403e-05,4.47340774664779
ARL6IP5,ARL6IP5,-0.660964639999996,10.74483738,-7.58523616954859,2.66886042650261e-06,3.14774905925669e-05,4.57210445631403
CST3,CST3,-0.550335623333334,11.8736798583333,-6.16906476242634,2.53333503606106e-05,0.000195450360771389,2.23191180277583
UGT2B7,UGT2B7,-0.526110468999999,7.32650690616667,-5.66830875789413,5.99419748890322e-05,0.000406080893467894,1.33923214199907
HIST2H2AC,HIST2H2AC,-0.59720323,11.3381929116667,-4.94338403625592,0.000221603771477241,0.0011844894049941,-0.0103548038584487
RNF130,RNF130,-0.631860089666667,8.56598400916667,-7.06656960788758,5.89953247564996e-06,5.92342466324605e-05,3.7464572441324
FAM46A,FAM46A,-0.33736008,10.9940116366667,-4.4750539664804,0.000534462052185373,0.00249401387106191,-0.913593319774915
IPO11,IPO11,0.585729073333331,9.023002614,7.878129517653,1.7312085025865e-06,2.20540909242541e-05,5.02278652091175
CDC26,CDC26,-0.0983499599999966,10.20994203,-1.04857448235252,0.312290243891359,0.467375595168226,-6.96272725923642
PIGW,PIGW,0.604130353666666,7.21312083783333,5.81921312373556,4.60706120620123e-05,0.000325091587686624,1.61178268018962
MAP1LC3B,MAP1LC3B,-0.532062822333334,9.67672764616667,-6.77465554051475,9.36376544176718e-06,8.64120716358357e-05,3.26590949605046
SEC16A,SEC16A,-0.439877409333331,9.66941734,-4.44203286305946,0.000569231145977732,0.00262465233689017,-0.978041426362338
ASNS,ASNS,0.893932014333332,9.2901963595,11.7910955052792,1.28563198963222e-08,4.88919398535061e-07,10.1150375037931
LRBA,LRBA,-0.594860372999999,7.04451182383333,-7.53481935982388,2.87841526506185e-06,3.31742630996221e-05,4.49340637300291
EXO1,EXO1,0.432259029,7.35374719816667,5.25510321731208,0.000125217950798552,0.000736791338062498,0.577844852448123
PGS1,PGS1,-0.601867319999998,8.48324749933333,-7.70302204875902,2.23962022006405e-06,2.74045205953341e-05,4.75467373647796
CEBPA,CEBPA,-0.594208432333328,9.0357078065,-7.22095990338553,4.64183371191136e-06,4.91317899950421e-05,3.99596449380719
PPP1R13L,PPP1R13L,-0.625982429999999,8.364814052,-5.8224670569635,4.58114741518648e-05,0.0003234400464216,1.61762635571136
PDGFRL,PDGFRL,0.000353526333329413,9.84002011516667,0.0038499010969234,0.996983016933919,0.998066862425228,-7.52823213983021
DNAL4,DNAL4,-0.526016304333334,8.8930074645,-6.74789420388977,9.77444553149919e-06,8.94337486104241e-05,3.22127578523181
ATP6V0A1,ATP6V0A1,-0.377532021666667,9.3349772065,-4.26166202879023,0.00080477464745965,0.00349331809934337,-1.33154122966858
GOLGB1,GOLGB1,-0.732165130333332,8.47193560683333,-9.98141706832936,1.03230476057069e-07,2.31451703883084e-06,7.956570736173
TMEM118,TMEM118,0.473757522666663,9.30356848333333,6.00431132595507,3.35032681275923e-05,0.000248375004428361,1.94193960794281
SRI,SRI,-0.716847384666666,8.838791253,-6.238162927715,2.25561970134764e-05,0.000178073785607923,2.35242711433301
PRPF19,PRPF19,0.38985245766667,8.9867427545,4.15256545353858,0.000993820735452846,0.00417339964868342,-1.54641275856202
PPT1,PPT1,-0.70288343,11.0268332916667,-5.99789449010445,3.38725868664639e-05,0.00025039299878581,1.93057122662265
SLC25A22,SLC25A22,0.750106295333333,7.76488426666667,8.80056982362966,4.73670876917411e-07,7.79893351879855e-06,6.37220925270624
SQLE,SQLE,0.775813590333332,8.84289665383333,8.94887973891916,3.88059771409808e-07,6.64285298714588e-06,6.5796856042535
ACAD8,ACAD8,-0.0840205063333332,8.09591411116667,-0.805352533716057,0.434196549441373,0.588205633708156,-7.18944274210824
PTPN6,PTPN6,-0.731799554333332,8.27329123283333,-9.57463020478895,1.71704487710062e-07,3.50810500088451e-06,7.42782547686552
GTPBP3,GTPBP3,0.695675495333335,8.20107796266667,7.60519123909315,2.59042582424925e-06,3.08363524711184e-05,4.60316174989448
SPIRE1,SPIRE1,-0.473425713000001,8.98663900683333,-6.41535216423886,1.6798326356079e-05,0.000138734159758213,2.65848310004659
TEX10,TEX10,0.695723995333335,8.81134983766667,9.28604050981593,2.48826415112096e-07,4.69673520296507e-06,7.04204815295259
VKORC1,VKORC1,0.42739482,11.34620821,5.73346306646836,5.34823149789479e-05,0.000368713371501923,1.45727801191544
ACO2,ACO2,-0.279633656,7.87984878866667,-2.7276876167803,0.0164469363378533,0.0447358393100005,-4.34621280140812
PSMG4,PSMG4,0.668525928333331,8.67247439616667,7.75821107800582,2.06420296234994e-06,2.55390639065407e-05,4.83960001691086
NUP155,NUP155,0.487671589333333,8.483815447,5.7007583859306,5.66285873280642e-05,0.000387297478956713,1.3980939505501
CHD6,CHD6,-0.656129376666668,8.07090170966667,-6.48856524736521,1.48910725109619e-05,0.000125883390089847,2.78368787211063
SLC19A1,SLC19A1,0.722376930666665,7.6292823,9.65357060557303,1.5536304007746e-07,3.21759044827779e-06,7.53178922707163
ST6GALNAC2,ST6GALNAC2,-0.629622700333332,8.39904334416667,-7.60312945350759,2.59841580389103e-06,3.09029303909254e-05,4.59995526825798
TMEM138,TMEM138,0.605281210333333,8.3194710695,7.31667652785217,4.00694505136167e-06,4.34096937833232e-05,4.1490499728781
RAB9A,RAB9A,-0.626932971999995,10.0626736673333,-6.46302106365077,1.55292755712255e-05,0.000129665427891347,2.74008707819589
PADI3,PADI3,0.294054208666666,7.503587909,3.8060712484547,0.00195526795273238,0.00739709421402282,-2.23248464472564
BANF1,BANF1,0.499915555999999,8.080254197,5.1889115860664,0.000141203961506909,0.000812316587124976,0.453898211617918
CCDC58,CCDC58,0.577890620333336,8.04997857583333,7.14300954049753,5.23712534423482e-06,5.36701271366258e-05,3.87039002445247
HLTF,HLTF,-0.360759523666665,9.18157886283333,-4.50172977707983,0.000507975070901207,0.00238746431427574,-0.861595080796931
NAGK,NAGK,-0.560129959666671,10.0241893268333,-7.49070839130721,3.0760256823653e-06,3.50319108631214e-05,4.42427875036443
CD44,CD44,0.787840440666666,8.32669261733333,8.62642389644897,6.00458261412315e-07,9.30436333239181e-06,6.12532155835779
REXO2,REXO2,0.0926035833333323,9.524424419,1.09232162016449,0.293289216884226,0.447470239034864,-6.91649634474943
STC1,STC1,0.707467713666667,8.2315079745,8.59259767707021,6.29016194991787e-07,9.64242186187173e-06,6.07695133075041
HN1,HN1,0.521516316000002,7.913888797,6.27385409203008,2.12486555260572e-05,0.000169515883070501,2.41442130208539
EEF1A2,EEF1A2,-0.316717890000003,12.6046433316667,-3.98667470551997,0.00137252193710113,0.0054545477229062,-1.87434371101812
RNU1G2,RNU1G2,-0.115063086999999,8.1918697555,-1.31035703669574,0.211345471252855,0.352661896892546,-6.66310601061723
SECISBP2L,SECISBP2L,-0.585051875666665,8.15197788216667,-7.69360142780833,2.27110533418231e-06,2.76217829889418e-05,4.74013780278357
MDC1,MDC1,0.559700920666668,8.62276108433333,5.88578452187531,4.10613082722829e-05,0.000295238363773715,1.73105517269027
GPR56,GPR56,-0.507744199999999,10.79490515,-5.2716926379007,0.00012151460267036,0.000720923266279927,0.608826047635908
PIM1,PIM1,0.568280400666668,7.37656497333333,6.33458145323819,1.92035103462826e-05,0.000155217338798919,2.51950206860052
CIRH1A,CIRH1A,0.577548800666671,10.0516442363333,7.56617600339721,2.74612293626219e-06,3.20679500854095e-05,4.54239150898538
CCDC85B,CCDC85B,0.498233336,7.55277300733333,5.66505249368615,6.02854716804594e-05,0.000407979160579781,1.33331782125519
LSM4,LSM4,0.607646413333338,11.5241732933333,5.32182095673869,0.000111001356872395,0.000668393037271799,0.702237169097065
ADSL,ADSL,0.553362270666668,10.1146901546667,5.30079832390656,0.000115290108753696,0.000688948451925202,0.66310037176469
SHFM1,SHFM1,0.537982819666668,8.9340344925,5.11694226843444,0.000161015283963349,0.000903383133423037,0.318538565779683
CCDC21,CCDC21,0.571930285000001,7.62032771116667,6.5775075137003,1.28756921992274e-05,0.000111032390523371,2.93480422889118
MGC72104,MGC72104,-0.587013011000002,8.4664045985,-7.40624483787351,3.495479307373e-06,3.87811697337803e-05,4.29120022842999
THOC5,THOC5,0.611649755333334,9.267737338,5.11944375897913,0.000160280340469167,0.000900363463759698,0.323253607730019
KYNU,KYNU,-0.717768099999999,12.04536824,-7.1447141108107,5.2232804413096e-06,5.36152415967749e-05,3.87314471384762
TP53AP1,TP53AP1,-0.512258174000003,9.09583094166667,-5.46786864013118,8.5441106536059e-05,0.000545030551936107,0.972604894289871
DOK7,DOK7,0.778464355666666,7.66429522583333,9.49997564641442,1.88845677117234e-07,3.78043240589344e-06,7.32889410325935
GALT,GALT,-0.512917145,7.99493433216667,-5.2249481786795,0.000132253485435838,0.000770209569583233,0.521443831010467
PPCS,PPCS,-0.591813212666667,9.91670882233333,-4.07229141913487,0.00116153133103527,0.00474776852241811,-1.70493910557218
GDF15,GDF15,-0.472925206666666,8.22180011333333,-4.89196771693364,0.000243775563753193,0.00128275696649231,-0.108435026593607
CYB561D1,CYB561D1,-0.350589275333334,9.30514525966667,-4.4645578198421,0.000545270208462814,0.00253502471240627,-0.934069278462702
PSMA3,PSMA3,0.578216976333334,9.40734292816667,5.62207450688972,6.5016841430592e-05,0.000433624997270146,1.25512719105982
GOLSYN,GOLSYN,1.040650944,7.208642533,13.8641190901514,1.6021672574793e-09,1.01250687663839e-07,12.2576027175841
CITED4,CITED4,0.668748199000001,8.20686252316667,8.36818061592917,8.58955517850804e-07,1.23452113000363e-05,5.75257675925909
LAMP2,LAMP2,-0.746896299666666,9.22133598916667,-5.32472995503875,0.000110421120905249,0.00066634356403731,0.707648409590623
NUCB1,NUCB1,-0.659078416666667,12.1625903416667,-7.31894882299817,3.99303624832235e-06,4.32953938716331e-05,4.15266938349637
SNORD68,SNORD68,0.788785500666667,7.69365035333333,8.75613726958437,5.03059126322321e-07,8.13731274347222e-06,6.30955470018583
HYLS1,HYLS1,0.220112852666666,8.16636375233333,2.91191148875088,0.01145519032995,0.0329938145070855,-3.99379026837519
ALDH7A1,ALDH7A1,-0.633369762333333,9.98883756883333,-7.49245380989962,3.06794019055673e-06,3.4970720545232e-05,4.42701889416126
VAMP8,VAMP8,-0.566314713333334,11.7284801666667,-7.3727504045093,3.67817294650639e-06,4.04254097411427e-05,4.23816685472249
POLR2D,POLR2D,0.608008247999999,9.069444148,7.40520595903071,3.50099948261804e-06,3.88090157608872e-05,4.28955754771073
KLF11,KLF11,0.54821998833333,8.21217910283333,6.86461246439856,8.11138579198724e-06,7.69494837618435e-05,3.41522856384204
CDK5,CDK5,-0.655830718666669,8.755138677,-5.58097546376015,6.99049239714571e-05,0.000460037917223085,1.18012953180047
ZNF239,ZNF239,0.6217787,7.974811525,8.26718817290067,9.90117059743722e-07,1.38896508533363e-05,5.60461171567603
SFRS10,SFRS10,0.613806120666666,9.67566746966667,6.00251933979624,3.36059787908374e-05,0.000248564703712838,1.93876539788076
F12,F12,0.630463340333336,9.43529555116667,7.45787411558298,3.23239508204131e-06,3.65785684479659e-05,4.37265746655507
MAL2,MAL2,-0.442754879999999,10.9566576433333,-5.58638377222044,6.92403476001226e-05,0.000456363272628211,1.19001117629984
HOMER2,HOMER2,0.770444493333335,7.891199072,7.06196012548645,5.94220183456519e-06,5.95698802886582e-05,3.73895871857019
RHPN1,RHPN1,-0.236703056,7.560679202,-2.37291518719127,0.0326493481514506,0.079523029731438,-5.00335323573551
XPC,XPC,-0.797072315999998,9.47250832366667,-9.30625292603882,2.42376976974305e-07,4.60194990744145e-06,7.06936319370916
LY6G5C,LY6G5C,-0.430541478333332,7.5722031425,-5.37929752603698,0.000100103128742146,0.000616290367992265,0.808958773280018
NFE2L3,NFE2L3,0.717399848,7.96541956533333,7.91284167323596,1.64579819466428e-06,2.11964338917202e-05,5.0754702430343
DDX18,DDX18,0.597532131333336,9.94985280766667,7.15048245897088,5.17671420571569e-06,5.33478813270077e-05,3.88246382476707
PSD3,PSD3,-0.869885458333332,7.38812361583333,-10.0893937020476,9.04310376721587e-08,2.07786423285346e-06,8.09405512759032
PISD,PISD,-0.591242060999996,9.2437372915,-7.53383757753917,2.8826644913312e-06,3.31815273412874e-05,4.49187056465952
GPRC5A,GPRC5A,-0.384224596333333,7.43744850083333,-3.90818886262598,0.00160024496721543,0.00622145902211742,-2.029877345771
IP6K2,IP6K2,-0.624733293333332,7.952589467,-5.49108059749,8.19819048590947e-05,0.000525826227583805,1.01532731756067
COL18A1,COL18A1,-0.100975782666664,9.323428903,-1.20319302258007,0.249023238547918,0.397229348101926,-6.79230888961695
RRP1B,RRP1B,0.389083026333331,7.96310180116667,4.238549635013,0.000841485333324191,0.00362581180388218,-1.37700174242484
CCDC74B,CCDC74B,0.693339037666669,7.37645771616667,8.38019242735629,8.44626379638029e-07,1.2193643097753e-05,5.77009262968475
PAK2,PAK2,-0.231121747999998,9.224222345,-3.0542090091653,0.00864956193743761,0.0260173010959976,-3.71781714792012
RPUSD4,RPUSD4,0.288716800999998,8.53149055983333,2.81142710188181,0.0139583265978694,0.0389718271784057,-4.18678784478938
TMTC3,TMTC3,0.341810960666669,9.01757864533333,3.5284903634401,0.00338071090889383,0.0117572498077851,-2.78352584577955
PTPRF,PTPRF,-0.632212895,9.76672041816667,-7.08137657245118,5.76463788995691e-06,5.83092179548775e-05,3.77052527668334
RBM38,RBM38,0.379363950333335,9.08478565416667,4.31231769804738,0.000729953113929648,0.00322721383565879,-1.23202804851517
NUP210,NUP210,0.723653310000003,8.88831739433333,7.92412383818871,1.61900702361435e-06,2.09982279159318e-05,5.09256060104804
LASS6,LASS6,0.0615303913333349,9.962480031,0.81083958336254,0.431142238173659,0.585637523394248,-7.18491628330989
MXD1,MXD1,0.150961491999999,8.59308118533333,1.87136448363862,0.0825221608070599,0.170011222121615,-5.85965761006139
WDR37,WDR37,-0.462899733666667,8.88930317183333,-5.24035437344322,0.000128609050664174,0.000752927123389036,0.550272858147348
GABARAPL1,GABARAPL1,-0.760024590333331,7.2074182645,-10.0375258690994,9.63549251802395e-08,2.19451713599534e-06,8.02816022354006
QSOX2,QSOX2,0.733622013333333,7.74208163566667,9.23967874347063,2.64317815552403e-07,4.96009501907071e-06,6.97922451589538
RABGGTB,RABGGTB,0.797043266333333,8.72772433483333,8.06648555399779,1.31790347552181e-06,1.75339645061167e-05,5.30683118886532
FAM102B,FAM102B,-0.737243590333334,9.6805643615,-5.05375183094845,0.000180790034671022,0.000993074191299024,0.199189980595988
