"","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"44","AC005754.7",-0.411452304443374,3.79495774548083,-5.70191939903405,9.48951122441296e-06,0.000118463154734647,3.10833152772914
"45","AC007787.2",-0.208554805945914,3.74963017354374,-3.75956986308489,0.00106918721492129,0.0063336759324995,-1.59469425893704
"46","AC145343.2",0.284758209473957,5.02274134802269,3.84825890794676,0.00086147152558223,0.00532184864197079,-1.38291423291514
"47","ACAA2",-0.441855406496444,8.40524572055367,-8.43084709236145,2.27791806668705e-08,7.74082042857991e-07,9.20316532363552
"48","ACACB",-0.209365761106053,5.20459889887895,-2.89316184080545,0.00838792877825089,0.0337255161159611,-3.58422788006192
"49","ACAD11",-0.980968504199799,6.8049112513869,-10.9864646523599,1.91048828655306e-10,1.49688559598873e-08,14.0316102863664
"50","ACADL",-0.220139860863678,4.79841282633788,-2.90039425909931,0.0082495396279267,0.0332657198086312,-3.56844215330434
"51","ACADM",-0.223126531194088,7.82410969568262,-2.99636107635407,0.00660792218623835,0.02790629354987,-3.35735535326629
"52","ACADSB",-0.400807959793171,5.38803336612618,-3.83660923788362,0.00088629257356066,0.0054320590982211,-1.41078916285025
"53","ACAT2",0.2954714236208,8.18920223526344,4.14991595851074,0.00041187929081612,0.00285967099032742,-0.65623605042737
"54","ACD",0.228158838353155,8.49964494676079,4.2001472454178,0.000364145273537183,0.00258134117939656,-0.534497438576103
"55","ACER3",0.481274846691662,6.2635827300263,4.7010830031812,0.000106606714247712,0.000918835702750207,0.685164800491279
"56","ACKR3",-1.54172210790475,5.55353324341267,-6.27666118788208,2.46521202389921e-06,3.77193789625788e-05,4.46637526592967
"57","ACLY",0.217398238473832,9.17747593084859,3.82718626394442,0.000906885671830983,0.00553650902799962,-1.43332398861716
"58","ACOT1",-0.300951803797287,7.73732914299065,-4.38338450011595,0.000232285006424696,0.0017698838856499,-0.0892287778328082
"59","ACOT13",0.271162610188968,8.48869649621886,4.00187052915287,0.000591916739289033,0.00388923014489183,-1.0139380263986
"60","ACOT2",-0.300951803797287,7.73732914299065,-4.38338450011595,0.000232285006424696,0.0017698838856499,-0.0892287778328082
"61","ACOT4",0.245826443066234,8.22688328380137,3.70117781646136,0.00123218940147073,0.00712446353181198,-1.7335486749302
"62","ACOT7",0.345576709612391,8.94060668194343,5.99661875604325,4.73272998675612e-06,6.54232175199849e-05,3.80874320976474
"63","ACOX1",-0.334575287354406,6.55535420954545,-4.115904215402,0.000447690338160963,0.00306677482389841,-0.738567302393268
"64","ACOX2",1.13854123391373,4.79316618960986,12.1226222749836,2.90091206271513e-11,3.42225211125877e-09,15.9253738735461
"65","ACP1",0.206016362058733,10.3738148204005,3.41899862992764,0.00243450550221268,0.0123588356338488,-2.39671333332598
"66","ACPP",-0.606665999293843,4.48383623841197,-6.87493390522715,6.31634113341536e-07,1.21207200511186e-05,5.8416570188538
"67","ACSF2",-0.24219072052851,6.73896704570936,-3.23766851224795,0.00375062302868121,0.0175748557762374,-2.81444579829794
"68","ACSL1",0.191299516846556,7.08128106792019,2.88260724684207,0.00859387034126121,0.0343738258323264,-3.60723290849304
"69","ACSL3",-0.587363875719921,9.8786077040317,-6.78882934190342,7.66257998654016e-07,1.42561064749582e-05,5.64637628656604
"70","ACSS3",-1.03177382801932,6.3252503536681,-10.4305442479414,5.05594819025176e-10,3.36463629083966e-08,13.0510933168253
"71","ACTA2",-0.291240367725695,6.64341326005531,-3.22468632380922,0.00386771893423801,0.0180127009069491,-2.84405498488923
"72","ACTBP9",-0.255039728827793,7.68596661399094,-2.96553801412867,0.00709764299815168,0.0295334761168814,-3.42547637582951
"73","ACTN1",0.278417235014716,8.9150004082305,3.93992761708555,0.0006887254093371,0.00441903760014407,-1.16302556574367
"74","ACTN2",-0.191137262518354,4.98174777637592,-2.83096446654284,0.00967299664474067,0.0376882021645244,-3.71924046197933
"75","ACTR1A",0.176346030955452,8.65888276849114,2.82789562082727,0.00974102689706534,0.0378914999581282,-3.72586697865591
"76","ACTR1B",-0.198266387669314,8.24249120881841,-3.87493507295392,0.000807195343090325,0.00504965257866358,-1.31902338955661
"77","ACTR3",-0.32250115483412,9.90866562842369,-5.00107116431537,5.12616843258583e-05,0.000496198765341629,1.41616185450472
"78","ACTR3B",0.539800395463699,6.23387875432534,7.72314177403631,9.91909725524288e-08,2.60291982899532e-06,7.71427278382563
"79","ACTR5",0.55610882764102,5.48060599483356,6.75310445929914,8.30444021624309e-07,1.52787978442216e-05,5.56508434704486
"80","ACVR1",-0.298574163812582,7.19639479541122,-4.88939200095334,6.72898667171267e-05,0.000623722992253438,1.14424605329279
"81","ACVR2B-AS1",-0.425140721446969,3.86416283521467,-4.37514078964007,0.000237031712355291,0.00179813278905112,-0.109293127387073
"82","ACY1",0.206032657927227,4.66954675203396,3.15280334844295,0.00458301978391868,0.020594657181575,-3.00721685744508
"83","ACYP1",0.331883060880943,7.53538320559113,3.04395126210068,0.00591494807338281,0.02543746206455,-3.25160097477591
"84","ADA",0.816871643907689,6.13994070999717,9.16757273269064,5.28295822162763e-09,2.38456655555771e-07,10.6814456749004
"85","ADAM11",-0.271745580558192,4.50365120677453,-2.82947713429205,0.00970591120764489,0.0377809963262712,-3.72245245693175
"86","ADAM22",-0.208193682935915,4.79885879266384,-2.97296347723015,0.00697657903555459,0.0291458170050745,-3.40909300960277
"87","ADAM33",0.326614406587471,3.36747417406066,4.46801023346179,0.000188732916349351,0.00148546684691493,0.116867790749825
"88","ADAM9",-0.288157413086955,9.57278318957677,-3.99948536565575,0.000595381243243489,0.00390458014954661,-1.01968565703642
"89","ADAMTS1",0.262357479821248,3.30492868862219,2.98822939285493,0.00673387515185489,0.028337140206316,-3.37535589391733
"90","ADAMTS10",0.228652437994871,5.28303600253804,3.70032879490219,0.00123473160729564,0.00713015299015528,-1.735563989227
"91","ADAMTS19",-0.943521988351724,5.14158277589314,-7.31052012637794,2.41219777375048e-07,5.40287919693109e-06,6.81509710766139
"92","ADAMTS3",0.146567971750876,2.33947726730599,2.73313133988541,0.0120800890627709,0.0449093803420435,-3.92879800629441
"93","ADARB1",-0.716226971924949,5.55142744930699,-8.59279442312133,1.64206528331121e-08,5.91913220093589e-07,9.53435786013876
"94","ADAT2",0.689931869028948,4.83824258464775,10.6645001076219,3.34255996694618e-10,2.37676618471588e-08,13.4682282277148
"95","ADCY10",-0.188197910700826,2.97062251934356,-2.87447686951892,0.00875579165025259,0.0348587931926031,-3.62492815250275
"96","ADCY3",0.33358329754766,6.62261869443046,4.22766207055743,0.000340379671529502,0.00244205360054148,-0.467746281572035
"97","ADCY5",-0.236058209488073,3.87477302711566,-3.33935141520899,0.0029452137446359,0.0143919682230819,-2.58111812675229
"98","ADCY6",-0.329916645700049,7.39841494171922,-6.39631789153116,1.87084990704984e-06,2.99494653971287e-05,4.7447864698376
"99","ADCY9",0.533098118749145,6.95292099886043,8.72590221916378,1.25798828675533e-08,4.80139904373177e-07,9.80392861473601
"100","ADD3",0.505730989281345,6.0042269823349,6.46937744185189,1.58216607108322e-06,2.60305183311417e-05,4.91398022190481
"101","ADGB",0.154830606816344,2.42912354328537,2.69622074841747,0.0131277501345878,0.0479372979325443,-4.00692134861035
"102","ADIPOR2",-0.485462733567738,10.1454850240895,-9.88639591700866,1.35689979303164e-09,7.71871517882628e-08,12.0549448719013
"103","ADIRF",-0.34112549913397,11.2754922295503,-5.04607956873017,4.59476078807873e-05,0.000451709366680296,1.5256351622294
"104","ADM",-1.01902921198673,7.90507064735797,-14.0651346838674,1.54298657058642e-12,3.11039127816368e-10,18.854536860949
"105","ADO",0.229937750826156,8.38873091473029,4.58313932560453,0.000142311944180097,0.00117394632380269,0.39751731515918
"106","ADORA1",1.99608598339364,5.8496913291274,15.6180536792752,1.85216811136654e-13,6.40942774938391e-11,20.9526219112928
"107","ADORA2B",0.326250721197162,6.15011037518332,4.96642824564298,5.57715360825357e-05,0.000532896642283335,1.33185289140965
"108","ADPGK",0.411475454230011,6.79124704047302,6.86548512689967,6.45138891712329e-07,1.23115981696903e-05,5.82027282849323
"109","ADPRH",0.233155239529416,4.10810372004687,3.18140616909479,0.0042842521870067,0.019520282676941,-2.94245567894944
"110","ADPRHL1",-0.265484503181654,6.99011732256716,-3.64668099075799,0.00140628998660462,0.00792369036414427,-1.86268536280624
"111","ADPRHL2",0.194120337757788,8.17943199064895,3.50381513412528,0.00198577937020333,0.0104673107548951,-2.19889590006562
"112","ADRA2A",0.575937608228159,3.29620335447913,6.63648479493296,1.08104362552915e-06,1.89415264108537e-05,5.29863003328349
"113","ADRA2C",-0.17540823459711,5.90496491267158,-3.16367107443822,0.00446720189837362,0.0201592073496917,-2.98263640363046
"114","ADRB1",1.283732876337,4.604930520338,9.44395445451528,3.10880707639913e-09,1.53581974554165e-07,11.217460719958
"115","ADRBK1",-0.189363835479122,7.17514346219033,-3.20276197389386,0.00407356355742929,0.0187454344288352,-2.89396205709665
"116","ADRM1",0.352952069738043,9.72945370594324,4.97477569054947,5.46494826994814e-05,0.000524832196711069,1.35217124183812
"117","ADSL",0.437829544703298,9.01547373214237,8.86273507274901,9.5889517949826e-09,3.80588771264945e-07,10.078567339135
"118","AEN",0.435606799195381,7.83764612602538,7.60007099036267,1.28988557953417e-07,3.25022988930437e-06,7.44845600250367
"119","AF001548.5",-0.291010532019143,5.01982815941125,-3.27752738138471,0.00341220113812882,0.0162277823694666,-2.72327691243603
"120","AF070581",-0.221810576634941,2.55842217393538,-2.80324335359168,0.0103042717638069,0.0396419482364132,-3.77897579796651
"121","AF086184",-0.209621215541899,4.75427254383575,-3.29136504755736,0.00330180000940022,0.0157957971658806,-2.69153617147747
"122","AF198444",0.211918310947074,2.44467692447725,4.15816354732597,0.000403634248805762,0.0028141900295346,-0.636259014076088
"123","AF520793",-0.27161854873977,2.70534073575295,-3.00532420330687,0.00647171124253657,0.0274396856297298,-3.33749051044361
"124","AFAP1",-0.342610923865978,2.49888382682468,-4.86153491512602,7.20224139780671e-05,0.00065963889785029,1.07636889640205
"125","AFG3L1P",0.254129310070098,5.35239731093935,3.7471266309279,0.00110203587250586,0.00648754488824471,-1.62432428597435
"126","AFTPH",-0.366298073514056,7.0948842799997,-5.46219605887536,1.68188579479414e-05,0.000192296226637174,2.53310507194297
"127","AGAP1",-0.238325267377496,6.24563280543005,-3.11820768139264,0.00497135310375094,0.0219991910684529,-3.08525056182046
"128","AGAP2-AS1",0.216646912076778,7.58713527907877,2.83457338182025,0.00959357261667063,0.037441982751867,-3.7114434962548
"129","AGBL5",0.539470668112345,4.45010109815704,6.8558040934836,6.59283026572812e-07,1.25125168928074e-05,5.79835142077652
"130","AGGF1",0.23996169789644,6.20146525421144,3.3530652213322,0.00285039092851763,0.0140243286371591,-2.54946570581965
"131","AGK",0.202399218178574,6.74409613707271,3.48260244082032,0.00208976109527543,0.0109046769593375,-2.24850278581293
"132","AGMAT",0.304291192804726,6.73790441114456,2.70418807630215,0.0128945904819545,0.0472520971014508,-3.99010297350263
"133","AGO1",-0.232205317027639,6.02051879754176,-2.68879700626852,0.0133485796238399,0.0484793700769264,-4.02256975622475
"134","AGO2",0.255141100579743,6.30247408835423,3.98916917349071,0.00134951979041485,0.00700993693526808,-1.02743276137706
"135","AGO4",-0.45118996175532,5.32171292761548,-4.29141479776361,0.000291094112134011,0.00213349794166817,-0.312919201236909
"136","AGPAT1",-0.220172411538596,7.28357245014633,-3.34836804868692,0.00288252928309373,0.0141465755932928,-2.56031184709183
"137","AGPAT2",-0.338264379026076,8.15341791759923,-6.8909937399326,6.0934193970481e-07,1.17800434768072e-05,5.87797748267855
"138","AGPAT3",-0.376357925240674,6.56872202654495,-4.7147488979648,0.000103100500789203,0.000893010355256937,0.718494178033036
"139","AGPAT5",0.239206173857077,5.33243419282176,3.49932410470226,0.00200736222601592,0.0105484809137107,-2.20940554281275
"140","AGR3",0.632679353425316,4.87341855287807,4.07442273388008,0.000495585497143098,0.00335283208771005,-0.838862634373646
"141","AGRN",-0.224454944270431,7.98368558031325,-3.14195645046448,0.00470150750775867,0.0210110633628053,-3.03171835360147
"142","AHCTF1",0.469735501384973,5.40616676273908,5.15361288669942,0.00160790277575232,0.0077315898353631,1.73414935488139
"143","AHCTF1P1",0.455933690677579,4.5077968845129,3.30252063144046,0.00321533262992332,0.0154536924525689,-2.66591453426774
"144","AHCY",0.136360801114151,10.3030759515612,2.83813837863478,0.00951572485760644,0.0371959408400533,-3.70373688086199
"145","AHRR",-1.39286202386505,4.77982519876508,-11.9700557722373,3.7076427755058e-11,4.11667309881427e-09,15.6793052846825
