,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
2709,DBF4,0.321564385425731,5.59309209278723,3.30214639597127,0.00179722457341819,0.0230012747333906,-1.5985966903486
2710,DBF4B,-0.0645118905253588,3.9134085103617,-1.36608478146719,0.178156919288242,0.465691389630418,-5.5845428987837
2711,DBH,-0.0246345972590483,5.27146841559574,-0.321596305996921,0.749128039779971,0.912451069068346,-6.44628173902498
2712,DBI,-0.127858490543463,10.6454303589362,-3.65013991341825,0.00063635088250127,0.0110371904405951,-0.636300275642675
2713,DBN1,0.0327925482681213,8.84422767440426,0.4621748704961,0.646003982090593,0.865732317376507,-6.39149760004543
2714,DBNDD1,-0.05688005286774,6.49970016455319,-1.19549611348057,0.237653768927491,0.546764245404126,-5.79527824893742
2715,DBNDD2,-0.162375621759053,6.98182317289362,-3.7207575007981,0.000512402613014118,0.00944441226465765,-0.43429296268753
2716,DBP,-0.165424241288038,5.74407589108511,-2.38324597118867,0.0210864277568236,0.124129794697698,-3.82044474087626
2717,DBR1,0.00544403878261335,6.48849904508511,0.0944133852731957,0.925166264068852,0.975772872949665,-6.49337425806629
2718,DBT,-0.0650674056720941,6.22732062914894,-0.613875003953343,0.542140894494473,0.807036474213528,-6.31056368735762
2719,DCAF10,0.0225866302174005,7.24199057680851,0.279068725105814,0.781367958841152,0.923154157949745,-6.45900104340712
2720,DCAF11,-0.0726667735380353,6.8116008516383,-1.4252313316263,0.16043685657984,0.439900929706835,-5.50540596874117
2721,DCAF13,0.101763713806165,4.30301939574468,1.40251869515957,0.167071997598852,0.448774045449771,-5.53616048128672
2722,DCAF15,0.121768111028991,5.44922126574468,1.78670132393311,0.0801802709654507,0.291398484467529,-4.95618741076072
2723,DCAF16,0.047068025027178,5.81946884146809,0.362914422625503,0.718231508723023,0.902407822726177,-6.43220709298308
2724,DCAF17,-0.00973310136593764,4.73446238453191,-0.0973669127731451,0.922832669437851,0.975010780191092,-6.49309174179076
2725,DCAF4,0.0564384261358759,4.90330499940426,1.28822478750059,0.203724932331589,0.501950780722722,-5.68397640778212
2726,DCAF6,-0.0207764797282479,9.08596397576596,-0.65064747220429,0.518317103176038,0.793387554477079,-6.28755899473875
2727,DCAF7,0.0735892240308074,6.7429908396383,0.751520898552408,0.455938001631499,0.751417883468343,-6.21771976363447
2728,DCAF8,-0.17817285674818,6.77998321434043,-1.97157276928981,0.0543251071705641,0.227553435312376,-4.63347005155711
2729,DCAKD,-0.032275127079707,4.21373839004255,-0.338310699513164,0.736576096413059,0.908850352066941,-6.44079179230329
2730,DCBLD2,0.446846893449279,6.94222990570213,2.82923176493375,0.00674665043388048,0.0591829898060878,-2.80598801473322
2731,DCC,-0.1066072572663,3.869427847,-3.09843557788484,0.00321998579652032,0.0350701988393741,-2.13392065106539
2732,DCHS1,0.103470586775376,7.63460665829787,1.71131654979651,0.0933542090509861,0.320911294078297,-5.07982276734354
2733,DCHS2,-0.00321972970832807,4.45709263229787,-0.0706562448359297,0.943959272531338,0.981070620196945,-6.49533030900183
2734,DCK,-0.0388655954510808,6.43306605268085,-0.681098129950303,0.499019454134754,0.780910738188845,-6.2675145737032
2735,DCLK1,-0.373719982001811,7.03951894944681,-2.66178220996732,0.0104858382730665,0.0796570812131516,-3.2020617891668
2736,DCLK2,-0.00216636050542984,5.25655967451064,-0.0393496468942219,0.968771703078326,0.989339942078173,-6.4970482333742
2737,DCLRE1A,-0.0313144561883973,6.09287808308511,-0.638826387139278,0.525914369583639,0.798311359460664,-6.29509769258902
2738,DCLRE1B,0.10374513906341,5.75091868629787,2.58718339843986,0.0126987716837822,0.0898356516219016,-3.3727625684932
2739,DCLRE1C,0.0641244551050741,6.23471536391489,0.857330650278491,0.395440956247606,0.705447474546777,-6.13393468347981
2740,DCN,-0.120345369836953,11.5292754087234,-3.28903995511136,0.00186700477869089,0.0236688888554033,-1.63369211869072
2741,DCP1A,0.183034949429353,6.9536091232766,2.98087791226912,0.00446771919329116,0.0445017849437985,-2.43255734257633
2742,DCP2,0.00168671026449996,6.88735819348936,0.0117085924552834,0.990705706604158,0.99717514612344,-6.49775226907215
2743,DCPS,-0.0690161794402089,7.51024310082979,-2.1250698021232,0.038654406123196,0.18435287903724,-4.34512132249923
