logFC,AveExpr,t,P.Value,adj.P.Val,B,id
0.862129161083334,7.78821497604167,6.19996326082954,1.43352264479091e-06,0.000178335730560623,5.16393064996615,PFKFB3
0.850503418583331,9.607331543375,7.01748093993892,1.81817694487858e-07,3.0186849965571e-05,7.21215155599601,KLF6
0.835776119333332,8.71054172508333,8.73324297679041,3.11711703787715e-09,7.59395589443429e-07,11.2421189155454,TGIF1
0.834921069,7.87249307691667,9.81786517286432,2.91081224277586e-10,8.75816018535677e-08,13.5819375702493,TDG
0.811385253416666,6.712032653875,4.02172995925809,0.000437654402152188,0.0135183222576725,-0.467012680579728,PER2
0.809537350666667,5.49214101475,6.18107459514509,1.50483058198314e-06,0.000184810161620097,5.11581043730918,CXCL8
0.807058894499999,5.53458674966667,3.82403551375121,0.000732583690606518,0.0188326760522345,-0.966342539839051,KDM6B
0.804452928999999,6.56464928191667,6.81385604564934,3.01963015103912e-07,4.70698492700531e-05,6.70879374988338,SMAD7
0.798194756083335,6.94283363029167,7.57937082494006,4.60376887679838e-08,9.02478208000265e-06,8.57484835458203,TRAF4
0.796805801750001,6.62910862129167,4.14834422431958,0.000314035889463693,0.0108927515760892,-0.144213868931203,DUSP7
0.789170054916667,6.24474353695833,4.11930019294711,0.000338919918879792,0.0114965104043426,-0.218442812797918,AGO2
0.78891850425,7.01564142570833,5.07832805792588,2.68714859597204e-05,0.00193793429316165,2.26565349754307,IL6
0.774188522083333,7.32468966129167,4.15724903661958,0.000306774939040031,0.0106982591948785,-0.121435090138083,SOCS3
0.768614134833334,7.596341947,3.86728861144234,0.00065474210974759,0.0175486914450024,-0.857641077539143,LDLR
0.755827397916666,7.30221404520833,4.45129080283969,0.000141308580245651,0.00655286885741301,0.635305879541272,STK17A
0.746885362583333,7.177449777625,3.70357539547386,0.00100041489854279,0.0231131570666903,-1.2672637891475,NAB2
0.746881459166671,9.69721220866667,5.28609627615944,1.55241869110103e-05,0.00125078176597299,2.80675963525553,SGK1
0.746748333083334,5.211826539875,4.1867286932402,0.000283902306960902,0.0100663788295764,-0.0459590455472982,NUP98
0.739933105833334,11.1035745204167,11.6892376350533,6.8820999095139e-12,2.78251901966534e-09,17.2489686866107,CEBPB
0.735039051999998,9.66217551983333,4.81760924684817,5.35816301644449e-05,0.00315108695939813,1.58641919241229,INSIG1
0.723207582166665,7.06884806291667,4.2210479272538,0.000259394339905454,0.0095613788310449,0.0420313054039436,SMURF1
0.720873077833335,6.34539503283333,8.72585750053213,3.16952866207645e-09,7.59395589443429e-07,11.2256284741534,SNAI1
0.71474646375,5.15045484479167,3.74724921452836,0.000893749573389518,0.0214931821199137,-1.15848390120636,DUSP4
0.712864556333334,7.683394062,5.05771004014525,2.83773894690295e-05,0.00200626592869018,2.21192805351889,NAMPT
0.711054521666666,7.8995112765,4.57056860303997,0.000103073088269102,0.00518894792227878,0.944270686042998,GADD45B
0.699453596416668,6.47717332904167,5.58061059210835,7.15744546107762e-06,0.000661450209824444,3.57168543856959,SS18L1
0.695403289833332,5.43317333066667,3.77666361507424,0.000828274253802861,0.0203951294027145,-1.08501085791513,BACH1
0.694783845833332,7.47800216908333,6.86726274652224,2.64218573590342e-07,4.16885354281932e-05,6.84128103897047,SRF
0.689434022166665,7.6176647725,6.77765709231108,3.30629328422239e-07,5.0924788703892e-05,6.61880926813581,BCL3
0.689371045666668,7.01050776275,9.09500044693935,1.38955507915171e-09,3.82511991788613e-07,12.0405916100013,CDKN2AIP
0.682482879083333,5.71852833370833,6.38575518060436,8.90934188852333e-07,0.000123945231563134,5.63549910057888,ADRB2
0.678901235833333,6.06374434808333,3.15706966732858,0.00398769524196935,0.059143862968282,-2.58988670824591,GATA6
0.673215704,7.40685656233333,2.67270051561155,0.0127845365278562,0.122432519317101,-3.68128932378731,DDX3X
0.668551230749998,7.681981674125,6.14879344349019,1.63513423069811e-06,0.000194085932814424,5.03349910964991,BMP2
0.668265159583334,4.955368247375,3.23634560795461,0.00327534487689244,0.0518683133625879,-2.40316804222548,HIC1
0.665878226,6.92072879766667,4.99031375420126,3.39166633652157e-05,0.00227364658351897,2.03630410379713,RLF
0.655819350000002,5.79265045433333,4.59238923234237,9.7288455211645e-05,0.00499491283146136,1.00088433920351,PELI1
0.654106156333333,8.57951018866667,5.56492508148455,7.45779687255972e-06,0.000682925360114439,3.53103913658152,ZNF274
0.650388761249999,6.59855709320833,4.67256422461971,7.86802204957111e-05,0.00422391988702701,1.20910084409964,MSX1
0.641370839666666,7.3714341595,4.87665591157702,4.58244407270069e-05,0.00280212866913872,1.74018429171904,BDKRB1
0.633193946333333,8.07590885891667,5.86836221649426,3.37751976678354e-06,0.000346812307481313,4.31484294801101,WEE1
0.632379594166667,7.88940938308333,6.22955340869998,1.328638984718e-06,0.000168528737100799,5.23924944529495,PPP1R15A
0.630351727749999,5.758414214375,5.0113071764716,3.20838117917499e-05,0.00219629818498233,2.0910094251362,NKX3-1
0.630351368249999,7.523033784375,7.19484851296346,1.17352468106333e-07,2.13845948219681e-05,7.64657127446825,LPAR6
0.630282807666666,6.48439837491667,6.58210002380429,5.41059183781983e-07,8.13979502298987e-05,6.13017403057286,CLCF1
0.621740861750001,8.037935092375,2.828941584227,0.00884794352910037,0.0975619567873404,-3.33943437351582,TOP1
0.61751936275,5.14249684954167,3.38179095873223,0.00227434805865652,0.0404752615995847,-2.05565673189453,CCL7
0.611591661416666,6.371277124125,2.89045469883278,0.00763795425330065,0.0894110316285047,-3.20202093789071,PTPN12
0.609321670166667,6.89746316391667,3.44997276676985,0.00191403091276171,0.0359565829740685,-1.89071636460941,DACT1
0.600099413416667,7.224397366375,3.58602171155494,0.00135320700061541,0.02846795475441,-1.5580874506237,RCAN1
0.597796494,6.59344536808333,4.72677297114957,6.8157124826282e-05,0.00381239890154308,1.35003755042639,JUND
0.596788390666667,4.58983866916667,3.35473999594925,0.00243481044703991,0.0423408300588742,-2.12074851984107,SERPINB9
0.595287883,6.9816533365,2.79801676797849,0.00952260877295597,0.102653852398655,-3.40793083112054,OSMR
0.592803933416668,8.93517459595833,5.72166107551588,4.94934843510711e-06,0.000488814275216914,3.93659869187236,BACH1
0.579342399,5.16862084266667,4.03310836156404,0.000424816644032441,0.0133404799526498,-0.438091400582301,TRAF5
0.57484652925,5.184248375125,3.09834856643358,0.00460890412497247,0.0649564287242852,-2.72687328309684,NAB1
0.574591227416666,6.804016889375,4.25196775278559,0.000239115183363058,0.00909903600691542,0.12141465952773,RIPK1
0.574570313666666,5.07528557658333,5.96131206404806,2.65364606958841e-06,0.000286107273736123,4.55372457790241,EIF5
0.571691144166668,7.74503461708333,3.9004207049309,0.000600668078755655,0.0166412068585453,-0.774158779426201,E2F3
0.560910647750001,6.984015688375,5.60739001299564,6.67260212922491e-06,0.000630146907648992,3.64105071397323,BCL6
0.560359972333334,7.24396550725,1.53015169866963,0.137981605113906,0.458215094189865,-5.77222534145472,IL6ST
0.556766282666667,9.57273519308333,1.29804583936561,0.20559873504487,0.544580173981147,-6.08543279545921,FN1
0.55464106925,8.461617046875,5.90244478503643,3.09136381037349e-06,0.000325484844789664,4.40250887039335,SRSF3
0.551904684333334,8.67259393758333,6.01047071268413,2.33652788687993e-06,0.000258376049576518,4.67979899177176,WSB1
0.550658410083336,9.261785038375,4.34310524469982,0.000188044533321018,0.00778170579636023,0.355953024347685,MNT
0.547969089166667,6.72952061633333,3.62464339683891,0.00122565161948084,0.0266512279879716,-1.46286884076202,TNFRSF1B
-0.547581348083332,8.672213166125,-4.30789985552601,0.000206344024488476,0.00816415592914953,0.265260201592097,HMGB2
0.545518692166667,9.05730627083333,4.94061289728351,3.86855046826055e-05,0.00251401106784979,1.90680013287675,TIMP3
0.539127034750001,9.61246855045833,5.75732644267921,4.50958388582206e-06,0.000459409419801305,4.02868472117418,ETS2
0.531733867250001,8.58752972879167,3.55838308458553,0.00145234245071882,0.0297722434472841,-1.62602052371629,SPRED2
0.528243684333334,6.52443962641667,3.70045579282542,0.00100849363394825,0.0232582720784714,-1.2750192838282,FGF2
0.525074489916667,5.415555027875,4.41933138600286,0.000153761948529742,0.00688701103134464,0.552685346106796,KHDRBS1
0.523269139166672,11.68471529375,7.8161874038653,2.61169407292776e-08,5.36350760564117e-06,9.13699040734634,CDKN1A
0.520611615416668,9.12799150754167,6.56600463755693,5.63550363896043e-07,8.38070644607701e-05,6.08977267155331,H3F3A
0.520611615416668,9.12799150754167,6.56600463755693,5.63550363896043e-07,8.38070644607701e-05,6.08977267155331,H3F3B
0.512064554250001,6.39719322179167,4.35058080928135,0.000184371268713886,0.00775567512373275,0.375225169051239,SNIP1
0.511769396333333,7.21674318291667,4.49455595793025,0.000126033941722882,0.00603727805502819,0.747269892708399,EIF2AK3
0.511381108833332,7.24074387066667,3.82226828459449,0.000735950277055573,0.0188326760522345,-0.970776845537619,SOCS6
0.506952910083335,9.46099617054167,6.76213483877981,3.43756605837097e-07,5.23237996037689e-05,6.58017825002448,SRSF6
0.502356673916665,10.5665422805417,4.55967107880354,0.000106089139945222,0.00529954167031382,0.916006774840773,RGCC
0.501895456999999,7.76494386675,4.34987176680023,0.000184716589798465,0.00775567512373275,0.37339703454379,CDC42SE1
0.499421521833334,6.97735702616667,2.99248269475458,0.00596990186559598,0.0767779228002791,-2.97082574536385,KLF13
0.499017196583332,6.607019855625,6.9396072555107,2.20618403109472e-07,3.56795112428794e-05,7.0202219512026,FBXW7
0.496211937416667,7.02377017429167,5.28255373824289,1.56698710566609e-05,0.00125146167735234,2.7975405593105,FGF5
0.491295080333334,5.83666144816667,3.36384573314547,0.00237961041701937,0.0416608925242173,-2.09886031129292,DDX17
-0.489514956249998,8.77763494379167,-2.78330380248732,0.00986035843666528,0.105171737389592,-3.4403781568146,BMP4
0.488453111666665,10.655375305,7.14162263154396,1.33775536813496e-07,2.33890256120677e-05,7.51661035605381,GADD45A
0.487344551166665,5.08052821216667,2.59807034967499,0.0151968641866937,0.134866798346294,-3.8407167437843,PPP3R1
0.487180090666667,6.02658024658333,3.85034109658018,0.000684223092294473,0.0180294875114173,-0.900271541282988,HDAC4
0.48518587325,8.50074819595833,4.51877143557551,0.000118214295528499,0.00579339604374138,0.809990514993546,NUP153
0.484405263666666,6.8078759665,4.34832259461248,0.000185473310977506,0.00775567512373275,0.369402933937526,PPP2R1B
0.484335039333335,8.3937592295,3.47785271972851,0.00178322995310495,0.0343836499750698,-1.82292215773418,ARF6
0.477829521083332,7.95474042279167,1.29900965989649,0.205272603974196,0.544406558064886,-6.08422438528602,COPA
0.476665109416665,9.87427217904167,5.74177345038746,4.6962812058815e-06,0.000471011521253448,3.98853748071654,MAPK6
0.470991478416666,6.60419595345833,3.29874989767856,0.0028024488778454,0.0462475555887293,-2.25482040794685,SRSF7
0.466053948583332,5.86602574170833,3.19619380899781,0.00361929931943542,0.0550899936410064,-2.49798699477858,GABPB1
0.465955935833334,6.37676695633333,3.06303693331327,0.00502600772576412,0.0682518706655581,-2.80868484892343,BAG5
0.462297123,6.40647659533333,3.12347168292304,0.00433254624005531,0.0624214735566098,-2.66840660637083,DYRK2
0.459162182166666,8.12763543266667,4.70176937972377,7.28237674391281e-05,0.0040082167043273,1.28501716784377,SSH1
0.457955309166667,4.54778898458333,4.01241206759036,0.000448451749069621,0.0137489780319023,-0.490682964567856,ACKR3
0.457539062916666,7.056181137875,2.12514858901773,0.043177911992973,0.252091978955363,-4.78426469271198,PAFAH1B1
0.45584924425,7.974525978125,4.18668770524872,0.000283932906351678,0.0100663788295764,-0.0460640553929776,SIRT1
0.453439907750003,7.221946414375,3.07135913894883,0.00492457083270828,0.0674753048470543,-2.78944259823097,DICER1
0.453249013499999,4.093437886,3.57625801515501,0.00138745019619348,0.0288795753039657,-1.58210576911843,GCH1
0.448944594833333,6.60490175508333,3.69382295617453,0.00102588315350649,0.0235338736719009,-1.29150227041647,SERPINB8
0.448802889416667,7.89206910620833,2.8714174740139,0.00799458842601311,0.0915666414101195,-3.24471109903509,RANBP2
0.445706200166667,7.84521570633333,3.73109209030901,0.000931845029880491,0.021917214963715,-1.19877103309019,JAG1
0.445507522916668,7.33854144320833,3.07103866510611,0.00492844049161125,0.0674753048470543,-2.79018403255453,CBLB
0.442294114499998,6.77845115691667,3.34385072649363,0.00250244989190191,0.0429969411705536,-2.14689350418733,PDP1
0.43983362641667,8.42772606320833,5.42557470268641,1.07523418728495e-05,0.000925417668581751,3.16943695059979,DDIT3
0.439378871750001,6.39618824295833,2.57815793577811,0.0159087446993127,0.139044152975059,-3.88281014080825,ARHGDIA
0.429146244083334,7.52423831670833,3.51047866627956,0.00164117164015485,0.0323188412181483,-1.74333961587505,PTPN1
0.429097811583333,6.80629271254167,1.84211185843709,0.0768212444809618,0.345108771213432,-5.28516817311164,THBS1
-0.425090034666666,5.51323789658333,-3.30981751833169,0.00272576519547601,0.0455632430220526,-2.22838973799432,TOP2A
0.422754306833331,7.32552708508333,5.23155259711669,1.79264103977565e-05,0.00140564786500711,2.66478179315856,CDCA4
0.421957421583334,5.25457233179167,1.76495262600463,0.0892437622414916,0.371504438828963,-5.41229775060914,KITLG
0.42105892375,6.46152361804167,2.7587112192305,0.0104502204399528,0.108210883869331,-3.49440757085032,BCL2L1
0.420461051416668,4.85143847554167,1.93181125766621,0.064281057449976,0.312539767488835,-5.1321613212805,HIPK3
0.417174152499998,5.34661372816667,3.55748382780693,0.00145568402609351,0.0297722434472841,-1.62822783747056,PLAGL2
0.416275791166668,5.16382718116667,2.49849739622044,0.0190778953692078,0.153623418405914,-4.04926981860468,RRM2
-0.4145509585,6.67860239008333,-3.1375851433894,0.00418433730305832,0.0610894720304085,-2.63546846628004,SOCS1
0.414316444,7.96107302583333,3.3410972469774,0.00251983906615487,0.0431810302488896,-2.15349928377661,MMP14
0.413179275666668,6.86360399941667,3.92622479186815,0.000561618775941456,0.0160402289693831,-0.709015611369214,NXT1
0.411778450916667,5.556816575625,2.87858452432136,0.00785851201975652,0.0908609727538962,-3.22865626839612,CUL3
0.404834447333334,9.91586964625,6.25414967392067,1.24740280415376e-06,0.000163019166466075,5.30179635708386,SRSF2
0.404235806499999,10.2234922450833,9.31200637394174,8.62945472375374e-10,2.53745193672559e-07,12.5108638633941,NFIL3
0.402216891333331,6.52677860825,3.32899337246139,0.00259767456011917,0.0442802548864582,-2.18251179153423,EFNB2
0.401004750583331,9.64329434895833,6.02174553649999,2.26937906376947e-06,0.000253114020060771,4.70868816042051,TOB1
0.400695766999997,10.3562084115,4.26762649038798,0.000229452809367897,0.00883519995854578,0.161654492742809,SDC4
0.399377739333334,7.33470841816667,4.27865721196485,0.000222879604351737,0.00863358179970889,0.190016008283522,DAPK1
0.397763621666668,6.70609064983333,3.43237892779905,0.00200131730999399,0.036892271129634,-1.93339562069339,GNAI3
0.395272809416666,6.370600750875,4.39688456119432,0.00016315525568862,0.00717755863593909,0.494703009625857,MEF2D
-0.392896000333334,6.19624017816667,-1.88375580452249,0.0707579146944791,0.330254653794073,-5.21481887638603,SPRY1
0.390579886583335,6.27021470754167,3.54406259772851,0.00150645525749542,0.0303590624945106,-1.66114900624478,JARID2
0.390574834083333,6.90885315695833,3.30056896856621,0.00278970369798443,0.0461549698779061,-2.25047872479078,BTAF1
0.389058208333335,6.85866408133333,4.69437604238718,7.42638441495774e-05,0.0040541165215495,1.26579564909214,SIAH2
0.388642436416667,8.801555048875,5.1161650487099,2.4313536566827e-05,0.00179753449200919,2.36424024978337,KDM5B
0.386685676250001,7.424212622125,2.14101459255391,0.0417571507547693,0.247709315206421,-4.75466540385916,NRIP1
0.385728793583334,7.67162712270833,3.91076690818542,0.00058470041843931,0.0163966943541386,-0.748052425720977,KDM3A
0.384799741499998,5.84261476741667,2.5113751330033,0.0185288125170923,0.151212368345372,-4.02257389770788,SOS2
0.384302266166664,7.68828697,1.66237684908578,0.108373689720368,0.406888797911236,-5.57464000719784,SMAD3
0.383808141416666,4.21104824495833,2.89095352617482,0.00762881528427295,0.0894036341919597,-3.2009004001403,FUBP1
-0.379785078916668,6.07787901195833,-3.00968986321952,0.00572522650177454,0.0743704623292762,-2.93144790375232,CDKN3
0.378397488750001,5.60679121570833,2.66791763803327,0.0129277127816313,0.123347159268986,-3.69158407069208,DBF4
0.378050505749999,7.401199675625,3.67128238347345,0.00108719813091329,0.0244204330169377,-1.3474491795171,STK38L
-0.377808649666667,6.6035570395,-3.76796922245676,0.000847121984051052,0.020640422278065,-1.10674540221928,CCNB2
0.376222278166665,6.25525471866667,2.56422087716095,0.0164253196897187,0.142147683040522,-3.91215834744716,ARNTL
0.375933830666665,7.71392362333333,3.05112261774446,0.00517471003115569,0.0698855933017665,-2.83619026855429,RNF111
0.374978881166668,6.6628346735,2.76613442828145,0.0102687614963452,0.107142932451383,-3.47812627455964,MAPKAPK2
0.373943867666664,9.82135506491667,3.37853800584501,0.00229308852169578,0.0406968165894375,-2.06349486605401,SMURF2
0.373508713000001,4.44534895758333,3.21764022672359,0.00343147499268342,0.0530423219299142,-2.44740371728002,CXCL3
0.371640109416667,7.54569840104167,3.89359521592884,0.000611436089570931,0.0168672923813832,-0.791371788680952,SOS1
0.369887476416665,9.622162512125,4.21496603542602,0.000263579314884299,0.00963330275698606,0.0264286473915769,ODC1
0.368560593666666,8.16481295325,4.29640664075972,0.000212692587531507,0.00833645029801792,0.235677261030695,SOCS2
0.368053127750001,6.02526158570833,4.29629656509985,0.000212754318006169,0.00833645029801792,0.235393992554249,ARID3A
0.365218396166665,6.68228257525,2.97528092408624,0.00622443727077434,0.0791041699634644,-3.01008194851808,E2F6
0.365068807333334,5.95218205641667,1.46550107907057,0.154699898269186,0.484657118509649,-5.86386722916968,GNA13
0.363835443916666,6.019979235375,3.40336941255972,0.00215373635932285,0.0390814039507981,-2.00358966489916,RARA
0.360241417583334,9.29016265770833,5.60067743203914,6.79092840706221e-06,0.000632093753457344,3.62366697537633,NDEL1
-0.358699800833337,10.6068254670833,-5.25203369584412,1.69833728892205e-05,0.00134290771992376,2.71810247087235,GSTP1
-0.354324468416667,6.174322115125,-2.68559372960428,0.0124059335772614,0.120205899038088,-3.65348587963732,CCNB1
0.353107814999999,6.50497989183333,3.59585684098173,0.00131954678128002,0.0279873709118049,-1.53387147321436,PAPPA
-0.352483035416666,5.029794119375,-2.12572997933874,0.0431250964814515,0.251980868257004,-4.7831827879494,MAD2L1
0.350522280166667,7.04617023975,3.02829475362959,0.0054714440289591,0.0721924914855147,-2.88874994996598,PIAS1
0.349354563833334,9.75586214283333,4.37774608221959,0.000171613108402441,0.00742585416893237,0.445298226736401,CAB39
0.34917715425,4.510623499375,3.01429324719508,0.00566140812043231,0.0738715316862557,-2.92089489584364,REL
0.348192627833334,5.4932809395,1.78580135886492,0.0857286792037621,0.364048733742327,-5.37836425074475,ANKRD12
0.348139014916666,7.48686483720833,2.35446902874115,0.02632879480811,0.187888553352084,-4.34198982233486,EZR
-0.346498136583333,6.301523406125,-3.94699396334586,0.000532012847629192,0.0153986179477103,-0.656506081455236,TK1
0.345229119583332,7.878637135625,2.06544253202021,0.0489191529092339,0.26868114596405,-4.89425401914795,DAPK3
-0.3448944805,5.16089662091667,-2.23139985491639,0.0344341698922137,0.220331003988853,-4.58314955709205,KIF20A
-0.344747106583333,7.09198465170833,-1.41917590456448,0.167652530156565,0.501523337610551,-5.92747029899062,EIF4B
0.344628789750002,6.17960007745833,3.07165190816583,0.00492103824129728,0.0674753048470543,-2.78876522880124,PCF11
0.344510878750002,5.92484637095833,2.48299979483593,0.0197586178421168,0.156928789221183,-4.08128558988073,ELK3
0.344304500750002,6.96918834754167,3.00039445545047,0.00585618898574705,0.0756916814161791,-2.95273353053569,CRY1
0.340891804083335,6.77123169379167,4.49561954148281,0.000125679917122592,0.00603727805502819,0.750023891108923,LIG4
0.3370645745,7.96595080241667,3.06352133470375,0.00502004916142436,0.0682518706655581,-2.80756550153943,ATF1
0.335749096666665,7.46039275391667,3.55661292649625,0.00145892737251338,0.0297722434472841,-1.63036536975204,RAPGEF6
0.33524692875,7.51686498695833,3.57218003727087,0.00140200120500558,0.0290690570358369,-1.59213096650768,CHFR
-0.332772626666666,7.83265105275,-4.31510600166777,0.000202459811577398,0.00805976936057962,0.283814774172434,COPS6
0.330289864583333,4.658746313625,3.12924720567937,0.00427129763739688,0.0618835933176269,-2.65493567438782,CDC42
0.32841494525,8.024574097375,5.28510821174723,1.55646826651454e-05,0.00125078176597299,2.80418833603168,MAFG
-0.327643146083332,6.23610507745833,-2.92266460546895,0.00706865446394424,0.0855512174504309,-3.12946553357039,FANCF
0.32654556575,7.795729035625,4.10527579941828,0.000351623810119234,0.0117619094478771,-0.254248122465476,FAS
0.325733074583332,5.91404750670833,2.33568880463443,0.0274410438442468,0.193162255308414,-4.37934014412689,TNIK
-0.324912148666667,5.88465570483333,-2.54857996640127,0.0170235813595186,0.144648915885031,-3.9449818618707,HNRNPD
0.324295481166667,7.06102864808333,3.97308701121234,0.000496988128000648,0.0147136746421601,-0.590441721117189,GRB10
0.322473996583334,8.47017699120833,2.32651319756056,0.0279999104467967,0.195817752086841,-4.39751790794188,PICALM
0.322191785249999,6.73597431120833,3.12851455786389,0.00427902104404338,0.06192614571346,-2.65664513364845,PAXIP1
0.32162085375,5.297709569625,2.76929818031659,0.0101923289609161,0.10677599360027,-3.47118002121945,ABL2
0.32012198325,5.50362341079167,1.81384996359273,0.0811869670110008,0.354504549169196,-5.33222269258487,RRN3
-0.3192412365,3.9263579375,-3.87373881459003,0.000643852716628562,0.0174636613160175,-0.841403068703253,NEK2
0.318575476583335,7.73246573645833,3.04486202564248,0.00525452373350538,0.0700855959423635,-2.85062336985939,TSC22D3
-0.3147397895,8.1157163835,-3.90858000574379,0.000588040360204074,0.0163966943541386,-0.75357204326011,PTTG1
0.314654472416669,7.188617624875,2.09156620950486,0.0463284448783185,0.261701459122914,-4.84640326355983,TNFRSF10B
0.313595470583333,6.35511387320833,2.10104592098759,0.0454189787142297,0.258868170310442,-4.82893354556325,TANK
0.3112877685,7.4093941395,2.97326931808343,0.00625486905348224,0.0791187265329054,-3.01466544204458,TRIB3
